4.000000000000000000e+00 2.300000000000000000e+02 3.600000000000000000e+01 5.000000000000000000e+01 0.000000000000000000e+00 3.040000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+01 0.000000000000000000e+00 1.300000000000000000e+01 4.000000000000000000e+00 7.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 1.100000000000000000e+01 5.000000000000000000e+00 0.000000000000000000e+00 1.008500000000000000e+04 4.100000000000000000e+01 6.000000000000000000e+00 4.000000000000000000e+01 1.700000000000000000e+02 6.000000000000000000e+00 2.900000000000000000e+01 2.000000000000000000e+00
6.100000000000000000e+01 2.750000000000000000e+02 3.850000000000000000e+02 1.070000000000000000e+02 1.900000000000000000e+01 1.170000000000000000e+02 1.100000000000000000e+01 0.000000000000000000e+00 2.610000000000000000e+02 1.000000000000000000e+01 1.056000000000000000e+03 6.000000000000000000e+01 4.300000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.400000000000000000e+01 2.890000000000000000e+02 1.000000000000000000e+00 2.000000000000000000e+00 6.400000000000000000e+01 0.000000000000000000e+00 1.300000000000000000e+01 1.000000000000000000e+00 1.954000000000000000e+03 2.490000000000000000e+02 1.000000000000000000e+00 6.100000000000000000e+01 4.400000000000000000e+01 1.000000000000000000e+00 1.500000000000000000e+01 2.000000000000000000e+00
3.360000000000000000e+02 4.700000000000000000e+01 7.703000000000000000e+03 3.900000000000000000e+02 3.960000000000000000e+02 1.107000000000000000e+03 2.000000000000000000e+00 0.000000000000000000e+00 3.985000000000000000e+03 7.600000000000000000e+01 4.156000000000000000e+03 6.650000000000000000e+02 1.880000000000000000e+02 6.300000000000000000e+01 0.000000000000000000e+00 1.400000000000000000e+02 0.000000000000000000e+00 1.620000000000000000e+02 0.000000000000000000e+00 2.000000000000000000e+00 2.840000000000000000e+02 1.300000000000000000e+01 3.610000000000000000e+02 2.000000000000000000e+00 2.263000000000000000e+03 1.746000000000000000e+03 3.350000000000000000e+02 0.000000000000000000e+00 5.610000000000000000e+02 7.890000000000000000e+02 4.900000000000000000e+01 2.860000000000000000e+02
1.439000000000000000e+03 9.130000000000000000e+02 5.815000000000000000e+03 2.720000000000000000e+02 2.400000000000000000e+01 1.600000000000000000e+01 9.000000000000000000e+00 0.000000000000000000e+00 1.935000000000000000e+03 1.500000000000000000e+01 1.579000000000000000e+03 4.800000000000000000e+01 1.340000000000000000e+02 6.000000000000000000e+00 0.000000000000000000e+00 1.520000000000000000e+02 0.000000000000000000e+00 1.930000000000000000e+02 1.500000000000000000e+01 9.000000000000000000e+00 1.180000000000000000e+02 8.000000000000000000e+00 5.300000000000000000e+02 2.000000000000000000e+01 4.128000000000000000e+03 1.646000000000000000e+03 3.800000000000000000e+01 7.000000000000000000e+00 8.220000000000000000e+02 6.100000000000000000e+01 4.000000000000000000e+00 1.700000000000000000e+01
9.600000000000000000e+01 1.060000000000000000e+02 9.180000000000000000e+02 1.700000000000000000e+01 2.000000000000000000e+01 6.410000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 4.230000000000000000e+02 1.000000000000000000e+01 1.801000000000000000e+03 5.000000000000000000e+00 8.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 1.200000000000000000e+01 0.000000000000000000e+00 1.300000000000000000e+01 0.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+01 6.000000000000000000e+00 5.700000000000000000e+01 4.700000000000000000e+01 8.580000000000000000e+02 1.480000000000000000e+03 3.550000000000000000e+02 2.010000000000000000e+02 1.690000000000000000e+02 1.400000000000000000e+01 3.800000000000000000e+01 3.000000000000000000e+01
4.000000000000000000e+00 1.100000000000000000e+01 5.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 3.000000000000000000e+00 1.000000000000000000e+00 1.260000000000000000e+02 2.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 2.700000000000000000e+01 0.000000000000000000e+00 2.000000000000000000e+00 1.700000000000000000e+01 2.000000000000000000e+00 3.110000000000000000e+02 6.500000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 1.900000000000000000e+02 1.400000000000000000e+01 9.000000000000000000e+00 4.000000000000000000e+00
2.300000000000000000e+01 1.020000000000000000e+02 3.500000000000000000e+01 2.000000000000000000e+00 3.300000000000000000e+01 2.962000000000000000e+03 4.000000000000000000e+00 0.000000000000000000e+00 1.630000000000000000e+02 3.000000000000000000e+00 2.310000000000000000e+02 1.250000000000000000e+02 2.100000000000000000e+01 3.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00 1.100000000000000000e+01 9.000000000000000000e+00 1.400000000000000000e+01 2.770000000000000000e+02 1.280000000000000000e+02 5.600000000000000000e+01 1.600000000000000000e+01 7.190000000000000000e+02 0.000000000000000000e+00 4.200000000000000000e+01 5.000000000000000000e+01
0.000000000000000000e+00 1.050000000000000000e+02 8.700000000000000000e+01 2.600000000000000000e+01 3.600000000000000000e+01 6.390000000000000000e+02 4.000000000000000000e+00 0.000000000000000000e+00 5.490000000000000000e+02 1.500000000000000000e+01 1.360000000000000000e+02 2.450000000000000000e+02 9.000000000000000000e+00 7.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 4.000000000000000000e+00 1.800000000000000000e+01 5.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+00 6.600000000000000000e+01 1.000000000000000000e+01 5.810000000000000000e+02 1.000000000000000000e+01 7.100000000000000000e+01 2.250000000000000000e+02 1.209000000000000000e+03 7.000000000000000000e+00 1.400000000000000000e+01 2.500000000000000000e+01
1.700000000000000000e+01 4.540000000000000000e+02 1.060000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 9.000000000000000000e+01 1.760000000000000000e+02 0.000000000000000000e+00 6.710000000000000000e+02 1.030000000000000000e+02 8.500000000000000000e+01 1.066000000000000000e+03 3.170000000000000000e+02 2.010000000000000000e+02 0.000000000000000000e+00 1.840000000000000000e+02 1.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 7.900000000000000000e+01 1.800000000000000000e+01 0.000000000000000000e+00 4.662000000000000000e+03 2.000000000000000000e+00 1.200000000000000000e+01 4.860000000000000000e+02 5.000000000000000000e+00 2.000000000000000000e+00 2.990000000000000000e+02 1.135000000000000000e+03 1.000000000000000000e+01 1.360000000000000000e+02
9.000000000000000000e+00 3.550000000000000000e+02 8.820000000000000000e+02 3.900000000000000000e+01 3.200000000000000000e+01 9.550000000000000000e+02 9.000000000000000000e+00 0.000000000000000000e+00 4.140000000000000000e+02 6.000000000000000000e+00 4.410000000000000000e+02 4.000000000000000000e+00 3.000000000000000000e+01 6.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000000e+01 2.000000000000000000e+00 0.000000000000000000e+00 1.900000000000000000e+01 4.600000000000000000e+01 8.300000000000000000e+01 5.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 1.245000000000000000e+03 9.340000000000000000e+02 5.190000000000000000e+02 5.000000000000000000e+01 2.560000000000000000e+02 3.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 5.400000000000000000e+01 1.160000000000000000e+02 9.000000000000000000e+00 1.100000000000000000e+01 1.488000000000000000e+03 1.380000000000000000e+02 0.000000000000000000e+00 2.350000000000000000e+03 4.240000000000000000e+02 2.726000000000000000e+03 3.920000000000000000e+02 1.646000000000000000e+03 9.690000000000000000e+02 0.000000000000000000e+00 2.860000000000000000e+02 9.000000000000000000e+00 2.100000000000000000e+01 3.000000000000000000e+00 4.380000000000000000e+02 2.720000000000000000e+02 5.000000000000000000e+00 3.900000000000000000e+02 1.300000000000000000e+01 1.100000000000000000e+01 3.939000000000000000e+03 1.100000000000000000e+01 2.000000000000000000e+00 2.870000000000000000e+02 5.610000000000000000e+02 6.600000000000000000e+01 5.200000000000000000e+01
1.040000000000000000e+02 1.030000000000000000e+02 4.200000000000000000e+02 2.780000000000000000e+02 3.000000000000000000e+01 1.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.660000000000000000e+02 2.000000000000000000e+00 9.730000000000000000e+02 1.000000000000000000e+02 2.510000000000000000e+02 6.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.690000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 7.100000000000000000e+01 5.500000000000000000e+01 5.000000000000000000e+00 1.000000000000000000e+00 1.344000000000000000e+03 1.700000000000000000e+01 4.000000000000000000e+00 4.400000000000000000e+01 2.700000000000000000e+01 1.000000000000000000e+00 1.600000000000000000e+01 1.000000000000000000e+00
5.500000000000000000e+01 1.900000000000000000e+01 3.940000000000000000e+02 7.000000000000000000e+00 3.800000000000000000e+01 7.040000000000000000e+02 1.200000000000000000e+01 0.000000000000000000e+00 2.300000000000000000e+02 1.070000000000000000e+02 2.636000000000000000e+03 1.350000000000000000e+02 4.420000000000000000e+02 2.780000000000000000e+02 0.000000000000000000e+00 1.270000000000000000e+02 1.400000000000000000e+01 2.220000000000000000e+02 7.700000000000000000e+01 2.000000000000000000e+00 1.085000000000000000e+03 4.780000000000000000e+02 4.800000000000000000e+01 0.000000000000000000e+00 3.700000000000000000e+01 6.357000000000000000e+03 5.500000000000000000e+01 2.200000000000000000e+02 3.200000000000000000e+01 4.470000000000000000e+02 7.000000000000000000e+00 4.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.700000000000000000e+01 1.000000000000000000e+00 1.510000000000000000e+02 1.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 8.000000000000000000e+00 3.500000000000000000e+01 3.500000000000000000e+01 2.800000000000000000e+01 3.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 2.900000000000000000e+01 4.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.700000000000000000e+01 9.100000000000000000e+01 4.806000000000000000e+03 4.000000000000000000e+00 6.000000000000000000e+00 6.800000000000000000e+01 4.300000000000000000e+01
2.970000000000000000e+02 2.610000000000000000e+02 2.156000000000000000e+03 1.350000000000000000e+02 2.000000000000000000e+01 2.190000000000000000e+02 6.000000000000000000e+00 0.000000000000000000e+00 5.490000000000000000e+02 1.000000000000000000e+00 3.220000000000000000e+03 4.000000000000000000e+01 1.760000000000000000e+02 1.500000000000000000e+01 0.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 1.100000000000000000e+02 1.000000000000000000e+00 3.700000000000000000e+01 3.000000000000000000e+00 7.000000000000000000e+00 5.850000000000000000e+02 0.000000000000000000e+00 2.343000000000000000e+03 1.512000000000000000e+03 1.950000000000000000e+02 6.000000000000000000e+00 4.650000000000000000e+02 2.160000000000000000e+02 8.600000000000000000e+01 2.000000000000000000e+00
1.680000000000000000e+02 2.360000000000000000e+02 8.330000000000000000e+02 1.120000000000000000e+02 1.070000000000000000e+02 5.560000000000000000e+02 3.800000000000000000e+01 0.000000000000000000e+00 5.940000000000000000e+02 1.000000000000000000e+00 1.134000000000000000e+03 1.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+01 7.000000000000000000e+00 1.370000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.180000000000000000e+02 1.400000000000000000e+01 1.300000000000000000e+01 1.000000000000000000e+00 2.466000000000000000e+03 4.830000000000000000e+02 1.780000000000000000e+02 8.420000000000000000e+02 1.290000000000000000e+02 3.000000000000000000e+00 7.600000000000000000e+01 0.000000000000000000e+00
2.000000000000000000e+00 9.000000000000000000e+00 7.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 2.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 3.200000000000000000e+01 8.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00 5.100000000000000000e+01 6.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 3.000000000000000000e+00 7.600000000000000000e+01 0.000000000000000000e+00 2.010000000000000000e+02 1.670000000000000000e+02 3.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+01 6.000000000000000000e+00 9.030000000000000000e+02 2.100000000000000000e+01 2.410000000000000000e+02 1.760000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 1.480000000000000000e+02 5.000000000000000000e+00 1.083000000000000000e+03 1.200000000000000000e+01 6.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 5.400000000000000000e+01 3.500000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+00 9.100000000000000000e+01 3.890000000000000000e+02 1.350000000000000000e+02 2.000000000000000000e+00 1.220000000000000000e+02 1.000000000000000000e+01 3.500000000000000000e+01 5.200000000000000000e+01
8.000000000000000000e+00 1.580000000000000000e+02 2.550000000000000000e+03 2.250000000000000000e+02 4.000000000000000000e+00 7.510000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 4.440000000000000000e+02 2.000000000000000000e+00 1.313000000000000000e+03 1.230000000000000000e+02 6.600000000000000000e+01 1.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+01 3.000000000000000000e+00 1.070000000000000000e+02 2.440000000000000000e+02 1.800000000000000000e+01 1.760000000000000000e+02 1.170000000000000000e+02 1.590000000000000000e+02 2.967000000000000000e+03 3.415000000000000000e+03 9.000000000000000000e+01 5.030000000000000000e+02 1.800000000000000000e+01 1.390000000000000000e+02 4.000000000000000000e+00
2.020000000000000000e+02 2.174000000000000000e+03 8.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.400000000000000000e+01 1.300000000000000000e+01 0.000000000000000000e+00 1.760000000000000000e+02 1.500000000000000000e+01 1.500000000000000000e+01 3.000000000000000000e+00 7.000000000000000000e+01 2.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+01 1.700000000000000000e+01 4.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+01 8.000000000000000000e+00 6.000000000000000000e+01 2.200000000000000000e+01 2.000000000000000000e+00 6.000000000000000000e+00 7.720000000000000000e+02 3.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e+01 1.200000000000000000e+01 9.400000000000000000e+02 6.540000000000000000e+02 3.550000000000000000e+02 8.340000000000000000e+02 2.400000000000000000e+01 0.000000000000000000e+00 1.630000000000000000e+03 3.000000000000000000e+01 9.620000000000000000e+02 8.070000000000000000e+02 4.550000000000000000e+02 1.200000000000000000e+01 0.000000000000000000e+00 7.000000000000000000e+01 1.000000000000000000e+00 6.300000000000000000e+01 7.000000000000000000e+00 7.000000000000000000e+01 4.680000000000000000e+02 6.000000000000000000e+00 7.480000000000000000e+02 1.360000000000000000e+02 2.920000000000000000e+02 2.999000000000000000e+03 1.772000000000000000e+03 1.700000000000000000e+01 1.043000000000000000e+03 7.770000000000000000e+02 1.500000000000000000e+02 2.860000000000000000e+02
3.560000000000000000e+02 4.190000000000000000e+02 3.270000000000000000e+02 3.000000000000000000e+00 9.000000000000000000e+00 5.510000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 5.110000000000000000e+02 1.200000000000000000e+01 3.590000000000000000e+02 2.000000000000000000e+00 9.000000000000000000e+00 2.600000000000000000e+01 0.000000000000000000e+00 6.400000000000000000e+01 5.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 1.400000000000000000e+01 3.000000000000000000e+00 3.270000000000000000e+02 1.700000000000000000e+01 1.662000000000000000e+03 1.937000000000000000e+03 3.660000000000000000e+02 2.800000000000000000e+01 9.180000000000000000e+02 4.000000000000000000e+00 4.000000000000000000e+00 4.200000000000000000e+01
4.760000000000000000e+02 4.000000000000000000e+00 1.955700000000000000e+04 1.291000000000000000e+03 1.012000000000000000e+03 3.930000000000000000e+02 1.000000000000000000e+01 0.000000000000000000e+00 4.850000000000000000e+02 6.000000000000000000e+00 2.441000000000000000e+03 3.660000000000000000e+02 4.180000000000000000e+02 3.200000000000000000e+01 0.000000000000000000e+00 3.300000000000000000e+01 1.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 1.230000000000000000e+02 1.990000000000000000e+02 2.920000000000000000e+02 4.660000000000000000e+02 1.200000000000000000e+01 0.000000000000000000e+00 2.200000000000000000e+01 1.320000000000000000e+02 1.490000000000000000e+02 3.330000000000000000e+02
3.000000000000000000e+00 1.600000000000000000e+01 9.220000000000000000e+02 1.150000000000000000e+02 1.260000000000000000e+02 1.556000000000000000e+03 4.400000000000000000e+01 0.000000000000000000e+00 3.014000000000000000e+03 9.100000000000000000e+01 7.169000000000000000e+03 3.600000000000000000e+02 3.740000000000000000e+02 1.100000000000000000e+02 0.000000000000000000e+00 4.200000000000000000e+01 3.800000000000000000e+01 7.900000000000000000e+01 0.000000000000000000e+00 2.000000000000000000e+00 1.100000000000000000e+01 4.400000000000000000e+01 2.250000000000000000e+02 4.000000000000000000e+00 7.580000000000000000e+02 9.850000000000000000e+02 5.700000000000000000e+01 0.000000000000000000e+00 1.550000000000000000e+02 2.060000000000000000e+02 1.470000000000000000e+02 1.670000000000000000e+02
